web-scraper-order,web-scraper-start-url,paginacion,referencias,referencias-href,nombre,precio,descripcion,puntuacion,opiniones,imagen-src
"1681673977-2252","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular Samsung Galaxy A14 128GB Plateado","https://www.ktronix.com/celular-samsung-galaxy-a14-128gb-plateado/p/8806094843613","Celular Samsung Galaxy A14 128GB Plateado","$799.900
                                            Hoy","Pantalla de 6.6 pulgadas con alta resolución","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806094843613-001.jpg?context=bWFzdGVyfGltYWdlc3wyOTY0fGltYWdlL2pwZWd8aGI3L2g2Yi8xMzcyNDYxODcxOTI2Mi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTQ4NDM2MTNfMDAxLmpwZ3wwZWU1NTU3NWU4OTY5ZGVkMmQ0Njc2OTE4MmEzNDJmNDc1OTdkMDBiNDEyNmUwZWUxZjVjYzI1OGVhYzk0ODEy"
"1681673982-2253","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular MOTOROLA EDGE 30 FUSION 256GB Negro","https://www.ktronix.com/celular-motorola-edge-30-fusion-256gb-negro/p/840023237928","Celular MOTOROLA EDGE 30 FUSION 256GB Negro","$2.999.900
                                            Hoy","Pantalla OLED con 144 GHZ de refresco","5.0","3 Opiniones","/medias/840023237928-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzNTA0fGltYWdlL2pwZWd8aGI4L2gxYi8xMzQ1NTU4ODMyNzQ1NC84NDAwMjMyMzc5MjhfMDAxXzYwV3g2MEh8MTI3NGI5MGVmMmE5MzE2NTUwOWM2ZjA5MmZkMTE1MzUzMGI4YWRkOTQ0MzRlYmM0ZWYyOTA5N2FjYWRkYTc5YQ"
"1681673987-2254","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular REALME C33 128GB Negro","https://www.ktronix.com/celular-realme-c33-128gb-negro/p/6941764401532","Celular REALME C33 128GB Negro","$679.900
                                            Hoy","Cámara de 50Mpx con IA","5.0","1 Opinión","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-6941764401532-001.jpg?context=bWFzdGVyfGltYWdlc3w0OTM2fGltYWdlL2pwZWd8aGMwL2gzMi8xMzUwOTYwMTY4OTYzMC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzY5NDE3NjQ0MDE1MzJfMDAxLmpwZ3w2ODI5NmQ0YWQyZTNiNWNhMTM5NTA0OTc3ODNiMzdhZjY1YzViYzFjNDEwMjU0NWQ4ZGUwYzE2OTg4MmY4OGRi"
"1681673992-2255","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular Samsung Galaxy ZFlip4 256GB 5G GRIS","https://www.ktronix.com/celular-samsung-galaxy-zflip4-256gb-5g-gris/p/8806094621662","Celular Samsung Galaxy ZFlip4 256GB 5G GRIS","$4.999.090
                                            Hoy","Diseño aspiracional, compacto y portable de fijación de tendencias.","null","null","/medias/8806094621662-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzMTU4fGltYWdlL2pwZWd8aDJhL2gzMi8xMzQwMTY2ODM4Njg0Ni84ODA2MDk0NjIxNjYyXzAwMV82MFd4NjBIfDk2MzIzZTVhOWZlYzEwOTA2ZmY0ODA2MzVmMWIzNWFmNmNmYjAwM2Q0NDM4MTk3NWEzOTllNTI3MGQ3OWUwODk"
"1681673997-2256","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular HUAWEI Nova 10 SE 8G + 128GB Plateado","https://www.ktronix.com/celular-huawei-nova-10-se-8g-128gb-plateado/p/6941487285624","Celular HUAWEI Nova 10 SE 8G + 128GB Plateado","$1.749.900
                                            Hoy","Carga rápida de 66W, carga tu teléfono 100% en 38 minutos","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-6941487285624-001.jpg?context=bWFzdGVyfGltYWdlc3wzODUwfGltYWdlL2pwZWd8aDU3L2g4YS8xMzYwMjM0NDI3MTkwMi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzY5NDE0ODcyODU2MjRfMDAxLmpwZ3w4Y2ZmZWVjMjM1NTVmMDE5ODQwODFhMDExOTRmNTgwMmNmYWEyM2I5ZTBlMjM4YmI2YzU3ZTU2MGY5MDJhOGU2"
"1681674001-2257","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular REALME C30S 32GB Azul","https://www.ktronix.com/celular-realme-c30s-32gb-azul/p/6941764401013","Celular REALME C30S 32GB Azul","$399.900
                                            Hoy","Lector de huella lateral","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-6941764401013-001.jpg?context=bWFzdGVyfGltYWdlc3w2MDM5fGltYWdlL2pwZWd8aGMxL2g5Yi8xMzY0ODg1NzEzNzE4Mi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzY5NDE3NjQ0MDEwMTNfMDAxLmpwZ3wxZjJiNDg0MDgzMTVjZjA3YTZkODI0MTY4ZjYyMjFmOTE5YTBmMjYyMjgyMzQ0NDEwMmE2ODBjMTQ4MmEzNDA1"
"1681674004-2258","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular TECNO CAMON 19 PRO 8+128GB Blanco","https://www.ktronix.com/celular-tecno-camon-19-pro-8-128gb-blanco/p/4895180784477","Celular TECNO CAMON 19 PRO 8+128GB Blanco","$1.599.900
                                            Hoy","Graba Videos HD hasta por 4 horas - batería de 5000mAh","5.0","1 Opinión","/medias/4895180784477-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w1NjcyfGltYWdlL2pwZWd8aDExL2hjYi8xMzQ1OTA4NTk4Mzc3NC80ODk1MTgwNzg0NDc3XzAwMV82MFd4NjBIfDczZTg4N2YxZDhkNTUxZDMzOGE1NjUzNDEzOGFlMjEzMTNjNzJmYWZkMTlmZjdmNDBiMGUwOTRhMGRkMDRiYTU"
"1681674009-2259","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular MOTOROLA E22I 64GB Blanco","https://www.ktronix.com/celular-motorola-e22i-64gb-blanco/p/840023236549","Celular MOTOROLA E22I 64GB Blanco","$469.900
                                            Hoy","Parlantes estereo","5.0","4 Opiniones","/medias/840023236549-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w0NTM2fGltYWdlL2pwZWd8aGU4L2hiZi8xMzQwMzMyODA1MzI3OC84NDAwMjMyMzY1NDlfMDAxXzYwV3g2MEh8MjFkZGE2YjU0MDczNGJlYTZkODM1NDEwYTk3YmM2OTkzYWRjYmY0Y2NlMGJhMTNkMjI3MThhZmMwNWYyNTU4ZQ"
"1681674015-2260","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular OPPO Reno 7 256GB Negro","https://www.ktronix.com/celular-oppo-reno-7-256gb-negro/p/6932169324625","Celular OPPO Reno 7 256GB Negro","$2.199.900
                                            Hoy","Sensor Sony IMX709, para menor distorsión en fotos","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-6932169324625-001.jpg?context=bWFzdGVyfGltYWdlc3wyOTgwfGltYWdlL2pwZWd8aDQ5L2hhMS8xMzcwNTg4MDI3MjkyNi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzY5MzIxNjkzMjQ2MjVfMDAxLmpwZ3w4ZDAzNzdhYjhhNDUyNjkzMmViYTJhNGZlMGRlN2JmOTY0MzMyYjE4ODBkYTRiZmNlMDFhZjA1NjUwMmRlYzgx"
"1681674019-2261","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","iPhone 14 256 GB Azul Medianoche","https://www.ktronix.com/iphone14-256gb-azul-medianoche/p/194253488279","iPhone 14 256 GB Azul Medianoche","$5.204.000
                                            Hoy","Chip A15 Bionic GPU 5núcleos rendimiento fuera de serie","5.0","2 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-194253488279-001.jpg?context=bWFzdGVyfGltYWdlc3wzMzQ5fGltYWdlL2pwZWd8aGRjL2g2NC8xMzYxOTI3MDI4NzM5MC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5NDI1MzQ4ODI3OV8wMDEuanBnfDc1OWIwYzU0YmZhYmQ2NzEyMTNiMmRhOTYyNjA2YTNkYmEyNjRhZDMyYmViYjBmNzNiNGRmOTdmMmEyYTJlNjk"
"1681674024-2262","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular SAMSUNG Galaxy S22 256GB 5G Negro + Buds2","https://www.ktronix.com/celular-samsung-galaxy-s22-256gb-5g-negro-buds2/p/8806094480726","Celular SAMSUNG Galaxy S22 256GB 5G Negro + Buds2","$3.899.090
                                            Hoy","Sensor de píxeles maximizado","5.0","3 Opiniones","/medias/8806094480726-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzODk1fGltYWdlL2pwZWd8aW1hZ2VzL2g3NC9oNzAvMTI3MjY4OTIyNjU1MDIuanBnfGYyMWI2YTI2YjNhNmI3MmM4YTEyOTFkY2U3M2E5NDA1Njk3N2UxZDQ3ODIyY2JhZGRkYzA0YmVjMTBhMWU1Yjk"
"1681674028-2263","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular MOTOROLA E32 64GB Azul","https://www.ktronix.com/celular-motorola-e32-64gb-azul/p/840023231681","Celular MOTOROLA E32 64GB Azul","$529.900
                                            Hoy","Delgado, elegante y duradero","4.8","13 Opiniones","/medias/840023231681-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w2MTc0fGltYWdlL2pwZWd8aGI1L2gwNS8xMzM0MjgxMTA2MjMwMi84NDAwMjMyMzE2ODFfMDAxXzYwV3g2MEh8ZGQ3MzFhNDNkYTZjMzNhMTFlYzYwNWJmMDhkNDNiMDQ3MWMwMDRjODYxODAxM2M1ZTQ4YzM0ZmJhZDY3OTc0Yg"
"1681674032-2264","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular ZTE BLADE A31PLUS 32GB DS Azul","https://www.ktronix.com/celular-zte-blade-a31plus-32gb-ds-azul/p/6902176075094","Celular ZTE BLADE A31PLUS 32GB DS Azul","$319.900
                                            Hoy","Conserva todo lo que necesitas con una memoria de 32gb","4.7","3 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-6902176075094-001.jpg?context=bWFzdGVyfGltYWdlc3w1MDEwfGltYWdlL2pwZWd8aGRiL2g4Mi8xMzU3NDQ2MDQwNzgzOC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzY5MDIxNzYwNzUwOTRfMDAxLmpwZ3wzMWU1Y2JiODFjZWNiZWI4ODRmNTY3Y2Y1NjdjZTRlMWQ4YThiNzZlYjViOWI1NDQ3YWEwMmE5MTNjMDUzNWVj"
"1681674036-2265","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular MOTOROLA EDGE 30 NEO 128GB Plateado","https://www.ktronix.com/celular-motorola-edge-30-neo-128gb-plateado/p/840023234934","Celular MOTOROLA EDGE 30 NEO 128GB Plateado","$1.599.900
                                            Hoy","Diseño compacto confortable y elegante","5.0","3 Opiniones","/medias/840023234934-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzMDUyfGltYWdlL2pwZWd8aDQ2L2g3Zi8xMzQ1NTU3NjUzMDk3NC84NDAwMjMyMzQ5MzRfMDAxXzYwV3g2MEh8MjFiYTY0ZDJmNjc4YTc3NDg0YjU2NWQ5NDQwYzdjNjdjMDRmYmZmYzRjNDViMmI5MDM2MzJiMDA3N2M2ZTE4Mg"
"1681674040-2266","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular Kalley Black G2  4+64GB Azul","https://www.ktronix.com/celular-kalley-black-g2-4-64gb-azul/p/7705946476508","Celular Kalley Black G2  4+64GB Azul","$459.900
                                            Hoy","Pantalla de 6,5” Gran experiencia visual.","4.9","14 Opiniones","/medias/7705946476508-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w1MDM4fGltYWdlL2pwZWd8aDJmL2g2Yy8xMzQ2MjMwNTkzMTI5NC83NzA1OTQ2NDc2NTA4XzAwMV82MFd4NjBIfGIwNjhjYTU5ZjI5Mzk1ZjgzODYyZjhkNTkyOWJhMTJmYTE0OTM5YjYyMjRlYmJjZGU5ZTY0Yzc5MjMyNWEwM2Y"
"1681674045-2267","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular NOKIA XR20 128GB DS Gris","https://www.ktronix.com/celular-nokia-xr20-128gb-ds-gris/p/6438409066466","Celular NOKIA XR20 128GB DS Gris","$1.749.900
                                            Hoy","Olvídate de los rayones gracias a su resistente pantalla.","4.9","11 Opiniones","/medias/6438409066466-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzNzAyfGltYWdlL2pwZWd8aW1hZ2VzL2hkYy9oZWQvMTI0MTYwMjcxOTc0NzAuanBnfDBmNjk1ZDhhNzRjOGNmODVmNjdiZGI4MzYzOTJiZDAwMTVlYWZjNGY4MzNlN2JlZWUyODM2MDBhMzE2ZTdkYjI"
"1681674048-2268","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular MOTOROLA EDGE 30 ULTRA 256GB Negro","https://www.ktronix.com/celular-motorola-edge-30-ultra-256gb-negro/p/840023232909","Celular MOTOROLA EDGE 30 ULTRA 256GB Negro","$3.999.900
                                            Hoy","El procesador moderno y potente del mercado","5.0","3 Opiniones","/medias/840023232909-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzNDE2fGltYWdlL2pwZWd8aGMyL2hlMi8xMzQ1NTU2NDczNDQ5NC84NDAwMjMyMzI5MDlfMDAxXzYwV3g2MEh8NmIxOTQwZDdiNDhhZjI4MGJiMzBkYmE5YzdhODUzZTY3OGQyMzk0MWM5MjRmN2JmMzc0NGVhMThiMTNjMWY1NQ"
"1681674053-2269","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular MOTOROLA E40 64GB Rosado","https://www.ktronix.com/celular-motorola-e40-64gb-rosado/p/840023235771","Celular MOTOROLA E40 64GB Rosado","$549.900
                                            Hoy","Sistema de triple cámara de 48 MP2","4.8","51 Opiniones","/medias/840023235771-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w1NDM1fGltYWdlL2pwZWd8aW1hZ2VzL2hmZi9oMGUvMTMzMTk2NDg5MDMxOTguanBnfDI3ZTkwNzM1YjgwMDFjMTA3ZDE4YTVkN2VkMDM2MWM5MzQ3NjJkM2JiN2UyYWI2MzBjYWY1ZWMxNDNlYzkwZDA"
"1681674057-2270","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular HUAWEI Nova 10 SE 8G + 128GB Verde","https://www.ktronix.com/celular-huawei-nova-10-se-8g-128gb-verde/p/6941487285617","Celular HUAWEI Nova 10 SE 8G + 128GB Verde","$1.749.900
                                            Hoy","Carga rápida de 66W, carga tu teléfono 100% en 38 minutos","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-6941487285617-001.jpg?context=bWFzdGVyfGltYWdlc3w0NzU4fGltYWdlL2pwZWd8aGYzL2hhZC8xMzU5OTg4MDc3MzY2Mi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzY5NDE0ODcyODU2MTdfMDAxLmpwZ3wxNjZlMGNlYTk4MWNlYzZmYWU5NDZjN2M3MTA4ZGQ4ZTVhMTc2ZDZhMzhhNGY5MjA2OWYwN2UxZTE0Y2E3ZWVm"
"1681674062-2271","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","iPhone 14 Pro Max 128 GB Morado Oscuro","https://www.ktronix.com/iphone-14-pro-max-128gb-morado-oscuro/p/194253486770","iPhone 14 Pro Max 128 GB Morado Oscuro","$6.849.000
                                            Hoy","Cámara gran angular de 48MP","5.0","9 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-194253486770-001.jpg?context=bWFzdGVyfGltYWdlc3wzOTQ0fGltYWdlL2pwZWd8aDM0L2hiMi8xMzYxOTA2MjI3NjEyNi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5NDI1MzQ4Njc3MF8wMDEuanBnfDgwMjIwZTkwMTE5OWQzZGM5NzEwMzIyZjZhZWE4MjJjMTg2MTllMDZiOTRmMzFlZjZmOTQ1YmQ0NDcwOTBkMzM"
"1681674066-2272","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular HONOR X8A 8GB+128GB Negro+Aud","https://www.ktronix.com/celular-honor-x8a-8gb-128gb-negro-aud/p/7709908840055","Celular HONOR X8A 8GB+128GB Negro+Aud","$1.499.900
                                            Hoy","Cámara Ultra de 100MP","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-7709908840055-001.jpg?context=bWFzdGVyfGltYWdlc3w0ODYxfGltYWdlL2pwZWd8aDc3L2hhMy8xMzU5NTcyMTIwMzc0Mi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc3MDk5MDg4NDAwNTVfMDAxLmpwZ3xiZjkxNjhlYWU4NzE2OGFjOGUwOTQwMTE0NGYwMGY4NGU2ZTMzZjFmOWIyNDBiNGMxZjUzOGFhY2I0ZGI1NTYy"
"1681674070-2273","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular HONOR X6 64GB Gris","https://www.ktronix.com/celular-honor-x6-64gb-gris/p/6936520814282","Celular HONOR X6 64GB Gris","$599.900
                                            Hoy","Mejora excepcional en la experiencia fotográfica 50MP","5.0","1 Opinión","/medias/6936520814282-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzNjcyfGltYWdlL2pwZWd8aDA0L2g3Ni8xMzQxMzQ1NDg3MjYwNi82OTM2NTIwODE0MjgyXzAwMV82MFd4NjBIfGU0ODAwNmIzZDExYTQ0MmM1YWU4NzU1ZDJjODI5Y2Q5Y2U3ZWVhNWFkNTkzNGM5NjZhN2Y5MDZlZjc3NzYzZjA"
"1681674078-2274","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular Samsung Galaxy S23 5G 256Gb Rosado","https://www.ktronix.com/celular-samsung-galaxy-s23-5g-256gb-rosado/p/8806094710748","Celular Samsung Galaxy  S23 5G 256Gb Rosado","$4.599.090
                                            Hoy","Cámara impresionante graba los mejores momentos","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806094710748-001.jpg?context=bWFzdGVyfGltYWdlc3wzMzk5fGltYWdlL2pwZWd8aDk1L2gzNS8xMzY4OTIxMzkxMTA3MC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTQ3MTA3NDhfMDAxLmpwZ3xhYmY3NDU1ODg3MjA1YmIyMjI4YzMwMGIyN2VhMTM0NjY4NjU3Y2E0Nzg5N2FmMGNjOGFlMTQ2YzcwMzlmNGU5"
"1681674083-2275","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular Samsung Galaxy A54 5G 128GB Negro","https://www.ktronix.com/celular-samsung-galaxy-a54-5g-128gb-negro/p/8806094837469","Celular Samsung Galaxy A54 5G 128GB Negro","$2.399.090
                                            Hoy","Pantalla de 6.4 pulgadas con alta resolución","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806094837469-001.jpg?context=bWFzdGVyfGltYWdlc3wzMzM2fGltYWdlL2pwZWd8aDBjL2g4Yi8xMzcxMTAxMzkzNzE4Mi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTQ4Mzc0NjlfMDAxLmpwZ3xiYWYyYTRhZTZmMGY1OGY1M2JhN2VhZmQwMTc0ODg5YjUzMzBiNzVjNzZjOTIxN2EwOWI1MDI0MmFlYWJjZGVl"
"1681674088-2276","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular MOTOROLA E13 64GB Verde","https://www.ktronix.com/celular-motorola-e13-64gb-verde/p/840023244094","Celular MOTOROLA E13 64GB Verde","$459.900
                                            Hoy","Batería super poderosa de 5000 mAh","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-840023244094-001.jpg?context=bWFzdGVyfGltYWdlc3w2MDAwfGltYWdlL2pwZWd8aGYxL2hlNi8xMzczNjU4NjczOTc0Mi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg0MDAyMzI0NDA5NF8wMDEuanBnfGMyMjc4Mjc5NzcxZGM2MGM5M2VlNGI0Y2IwNzkwNGVjOWY3ZDlkYWY3NjFhMWUxZTI2YzRmNmQ0OTA4YTdiOTM"
"1681674093-2277","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular MOTOROLA E20 32GB AZUL","https://www.ktronix.com/celular-motorola-e20-32gb-azul/p/840023225659","Celular MOTOROLA E20 32GB AZUL","$399.900
                                            Hoy","Pantalla Max Vision HD + de 6.5 ""","4.8","115 Opiniones","/medias/840023225659-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w1MTk1fGltYWdlL2pwZWd8aW1hZ2VzL2gwNi9oOTkvMTE0OTc2MjYwNzUxNjYuanBnfDJiZDZkY2M1OGUyYjg1NDUzM2I3ZDYyMTFmMWM1ODBkYzllMTNlYmM4ZDRjZDg0YTE3NDgyZWY2YzgyODUzYTc"
"1681674096-2278","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular Nokia G60 6GB + 128GB Gris","https://www.ktronix.com/celular-nokia-g60-6gb-128gb-gris/p/6438409079190","Celular Nokia G60 6GB + 128GB Gris","$1.199.900
                                            Hoy","Memoria interna de 128GB ampliable a 1TB","5.0","4 Opiniones","/medias/6438409079190-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w0NjM2fGltYWdlL2pwZWd8aDBiL2hlMy8xMzQyNTg0ODYxNDk0Mi82NDM4NDA5MDc5MTkwXzAwMV82MFd4NjBIfDRkZGUwYjAyYzE4Nzc3YmI5NGU4NGM4OWQwNWI3ZDlkYWZjOWQyNmJlOTNmOWIxODVjMTVlOGE1NjJjNDI2ZDI"
"1681674101-2279","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular MOTOROLA G42 128GB Verde","https://www.ktronix.com/celular-motorola-g42-128gb-verde/p/840023229206","Celular MOTOROLA G42 128GB Verde","$794.900
                                            Hoy","Siente el sonido multidimensional y aprecia mejor los bajos","4.9","24 Opiniones","/medias/840023229206-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w1ODczfGltYWdlL2pwZWd8aDBiL2hlYy8xMzM0Mjc4NzQ2OTM0Mi84NDAwMjMyMjkyMDZfMDAxXzYwV3g2MEh8N2FjZDBjMTAyNDM5ZTE4YjI3MTdkODk5YWJlNGMwNmYzMThjZDJjMWZjZWNmYmIyYjI0NzVhYjcxOGQwYzlkNQ"
"1681674107-2280","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","iPhone 12 128 GB Blanco","https://www.ktronix.com/iphone12-128gb-blanco/p/194252031506","iPhone 12 128 GB Blanco","$3.909.000
                                            Hoy","Pantalla Super Retina XDR de 6,1""","4.9","18 Opiniones","/medias/194252031506-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyNjQ1fGltYWdlL2pwZWd8aW1hZ2VzL2g3Yy9oNGMvOTk0OTE0Njc0MjgxNC5qcGd8MTFlNWRhZDVkZGQzOWMwZTAzOGViODNhZmJiMTc0M2JiYjc3NWMwM2MzZGE1MjQxNDU1OGVkODllMzgzYzBhNQ"
"1681674110-2281","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular MOTOROLA G42 128GB Rosado","https://www.ktronix.com/celular-motorola-g42-128gb-rosado/p/840023229466","Celular MOTOROLA G42 128GB Rosado","$794.900
                                            Hoy","Siente el sonido multidimensional y aprecia mejor los bajos","4.8","25 Opiniones","/medias/840023229466-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w1NTgyfGltYWdlL2pwZWd8aDhmL2hlMC8xMzM0MjgwNTE2NDA2Mi84NDAwMjMyMjk0NjZfMDAxXzYwV3g2MEh8MzkwOWU4MGEwMmM3YmQzYTk0MzFmYTJjMzg0YmFiZmNjMWVkNGFhMTdlMzFlNzc0NGY2MmE3NWYyOGRkMDg2ZQ"
"1681674115-2282","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular XIAOMI 12T PRO 256GB Negro","https://www.ktronix.com/celular-xiaomi-12t-pro-256gb-negro/p/6934177797590","Celular XIAOMI 12T PRO 256GB Negro","$3.399.900
                                            Hoy","Fotos con detalles jamás vistos gracias a sus 200Mpx","5.0","1 Opinión","/medias/6934177797590-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w0MzQyfGltYWdlL2pwZWd8aDAwL2hjNy8xMzQzNzEwMDc4NTY5NC82OTM0MTc3Nzk3NTkwXzAwMV82MFd4NjBIfDc5NDRmMTEzNTY4YjJiZDYxMzE1OTI5YTgxNDIyNmVjZjdhODE3YzlkYmNlMjE5Y2U2YzQzOWNhNzUxNWIzYzc"
